YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,WEATHER_ARR_DEG,DISTANCE_TYPE,IS_HOLYDAY,IS_VICATION,WEATHER_DEP_DESC,WEATHER_DEP_DESC_CODE,WEATHER_DEP_DEG,WEATHER_ARR_DESC,WEATHER_ARR_DESC_CODE,DELAY_TYPE
2015,1,2,5,DL,1810,TLV,DFW,1610,1627,17,24,1651,154,142,110,731,1741,8,1744,1749,5,5.8,Short,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,No Delay
2015,1,2,5,DL,2160,TLV,MIA,1610,1629,19,13,1642,116,109,90,594,1812,6,1806,1818,12,26.6,Short,FALSE,FALSE,Sunny,1000,18.1,Patchy rain possible,1063,No Delay
2015,1,2,5,DL,1977,TLV,ORD,1615,1623,8,13,1636,127,112,91,606,1707,8,1722,1715,-7,-19.3,Short,FALSE,FALSE,Sunny,1000,18.1,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1246,TLV,BWI,1615,1614,-1,13,1627,108,92,72,577,1739,7,1803,1746,-17,-11.4,Short,FALSE,FALSE,Sunny,1000,18.1,Blizzard,1117,No Delay
2015,1,2,5,DL,1425,BWI,TLV,1615,1627,12,17,1644,123,129,105,577,1829,7,1818,1836,18,18.1,Short,FALSE,FALSE,Blizzard,1117,-11.4,Sunny,1000,Delayed
2015,1,2,5,US,2015,PHL,TLV,1620,1613,-7,34,1647,143,162,123,666,1850,5,1843,1855,12,18.1,Short,FALSE,FALSE,Blizzard,1117,-9.2,Sunny,1000,No Delay
2015,1,2,5,WN,3034,TLV,MCO,1620,1634,14,10,1644,90,79,60,404,1744,9,1750,1753,3,20.4,Short,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,No Delay
2015,1,2,5,DL,1938,TLV,DCA,1620,1614,-6,16,1630,103,91,71,547,1741,4,1803,1745,-18,-9.7,Short,FALSE,FALSE,Sunny,1000,18.1,Blizzard,1117,No Delay
2015,1,2,5,DL,826,TLV,CLT,1620,1618,-2,15,1633,75,63,40,226,1713,8,1735,1721,-14,-0.1,Short,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,No Delay
2015,1,2,5,DL,81,TLV,LAX,1625,1648,23,21,1709,309,288,260,1947,1829,7,1834,1836,2,20.4,Median,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,No Delay
2015,1,2,5,DL,1277,TLV,MSY,1627,1623,-4,23,1646,98,103,73,425,1659,7,1705,1706,1,6.6,Short,FALSE,FALSE,Sunny,1000,18.1,Sunny,1000,No Delay
2015,1,2,5,AA,276,DFW,TLV,1630,1715,45,12,1727,125,118,97,731,2004,9,1935,2013,38,17.3,Short,FALSE,FALSE,Sunny,1000,4.5,Sunny,1000,Delayed
2015,1,2,5,DL,74,MIA,TLV,1630,1810,100,8,1818,124,111,89,594,1947,14,1834,2001,87,16.5,Short,FALSE,FALSE,Sunny,1000,25.2,Sunny,1000,Heavy Delay
2015,1,2,5,DL,1293,MSY,TLV,1630,1622,-8,21,1643,88,99,64,425,1847,14,1858,1901,3,18.1,Short,FALSE,FALSE,Sunny,1000,6.6,Sunny,1000,No Delay
2015,1,2,5,DL,2581,TLV,PHL,1630,1625,-5,14,1639,125,111,89,666,1808,8,1835,1816,-19,-9.2,Short,FALSE,FALSE,Sunny,1000,18.1,Blizzard,1117,No Delay
2015,1,2,5,DL,1058,MCO,TLV,1630,1632,2,17,1649,101,100,70,404,1759,13,1811,1812,1,18.1,Short,FALSE,FALSE,Sunny,1000,20.4,Sunny,1000,No Delay
2015,1,2,5,DL,2376,TLV,TPA,1635,1718,43,17,1735,88,84,63,406,1838,4,1803,1842,39,14.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,Delayed
2015,1,2,5,WN,1191,TLV,DCA,1640,1709,29,13,1722,100,93,74,547,1836,6,1820,1842,22,-11.4,Short,FALSE,FALSE,Sunny,1000,17.3,Partly cloudy,1003,Delayed
2015,1,2,5,WN,1680,BWI,TLV,1640,1726,46,21,1747,120,140,107,577,1934,12,1840,1946,66,17.3,Short,FALSE,FALSE,Partly cloudy,1003,-13,Sunny,1000,Heavy Delay
2015,1,2,5,AA,356,TLV,DFW,1640,1733,53,13,1746,145,138,114,731,1840,11,1805,1851,46,4.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,Delayed
2015,1,2,5,DL,1726,FLL,TLV,1645,1643,-2,13,1656,122,113,90,581,1826,10,1847,1836,-11,18.1,Short,FALSE,FALSE,Patchy rain possible,1063,26.4,Sunny,1000,No Delay
2015,1,2,5,DL,1877,ORD,TLV,1645,1647,2,12,1659,124,108,86,606,1925,10,1949,1935,-14,18.1,Short,FALSE,FALSE,Partly cloudy,1003,-19.3,Sunny,1000,No Delay
2015,1,2,5,DL,1886,TLV,LGA,1645,1646,1,9,1655,135,127,97,762,1832,21,1900,1853,-7,-10,Short,FALSE,FALSE,Sunny,1000,18.1,Heavy snow,1225,No Delay
2015,1,2,5,DL,2236,PHL,TLV,1645,1643,-2,12,1655,141,138,117,666,1852,9,1906,1901,-5,18.1,Short,FALSE,FALSE,Blizzard,1117,-9.2,Sunny,1000,No Delay
2015,1,2,5,DL,2372,TPA,TLV,1645,1645,0,29,1714,95,118,71,406,1825,18,1820,1843,23,18.1,Short,FALSE,FALSE,Sunny,1000,16.4,Sunny,1000,Delayed
2015,1,2,5,WN,2453,TLV,LGA,1650,1754,64,16,1810,125,124,99,762,1949,9,1855,1958,63,-11.1,Short,FALSE,FALSE,Sunny,1000,17.3,Overcast,1009,Heavy Delay
2015,1,2,5,OO,5566,ORD,TLV,1651,1729,38,22,1751,112,132,88,606,2019,22,1943,2041,58,17.3,Short,FALSE,FALSE,Cloudy,1006,-20.7,Sunny,1000,Delayed
2015,1,2,5,DL,1454,LAX,TLV,1653,1646,-7,15,1701,246,245,226,1947,2347,4,2359,2351,-8,18.1,Median,FALSE,FALSE,Sunny,1000,20.4,Sunny,1000,No Delay
2015,1,2,5,DL,2545,TLV,MCO,1655,1719,24,14,1733,88,87,64,404,1837,9,1823,1846,23,18.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,Delayed
2015,1,2,5,DL,1875,LGA,TLV,1659,1658,-1,18,1716,177,160,132,762,1928,10,1956,1938,-18,18.1,Short,FALSE,FALSE,Heavy snow,1225,-10,Sunny,1000,No Delay
2015,1,2,5,DL,1330,DCA,TLV,1700,1713,13,15,1728,120,125,96,547,1904,14,1900,1918,18,17.3,Short,FALSE,FALSE,Partly cloudy,1003,-11.4,Sunny,1000,Delayed
2015,1,2,5,DL,2227,TLV,FLL,1700,1702,2,12,1714,112,99,84,581,1838,3,1852,1841,-11,25.9,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,316,CLT,TLV,1705,1824,79,24,1848,87,83,50,226,1938,9,1832,1947,75,16.5,Short,FALSE,FALSE,Sunny,1000,-3.1,Sunny,1000,Heavy Delay
2015,1,2,5,WN,1003,TLV,FLL,1715,1730,15,18,1748,110,111,90,581,1918,3,1905,1921,16,25.9,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,Delayed
2015,1,2,5,WN,146,TLV,MCO,1715,1717,2,13,1730,85,86,63,404,1833,10,1840,1843,3,18.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,1193,DFW,TLV,1715,1859,104,17,1916,124,133,94,731,2150,22,2019,2212,113,16.5,Short,FALSE,FALSE,Sunny,1000,3.2,Sunny,1000,Heavy Delay
2015,1,2,5,DL,1838,TLV,DCA,1720,1719,-1,17,1736,101,93,69,547,1845,7,1901,1852,-9,-11.4,Short,FALSE,FALSE,Sunny,1000,17.3,Partly cloudy,1003,No Delay
2015,1,2,5,US,1744,TLV,CLT,1725,1718,-7,23,1741,70,81,39,226,1820,19,1835,1839,4,-1.6,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,WN,4788,TLV,TPA,1725,1730,5,15,1745,85,89,66,406,1851,8,1850,1859,9,14.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,1678,TLV,BWI,1725,1727,2,17,1744,109,99,75,577,1859,7,1914,1906,-8,-13,Short,FALSE,FALSE,Sunny,1000,17.3,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2514,TLV,ORD,1727,1730,3,27,1757,125,128,90,606,1827,11,1832,1838,6,-20.7,Short,FALSE,FALSE,Sunny,1000,17.3,Cloudy,1006,No Delay
2015,1,2,5,DL,2547,LGA,TLV,1730,1739,9,25,1804,167,161,127,762,2011,9,2017,2020,3,17.3,Short,FALSE,FALSE,Overcast,1009,-11.1,Sunny,1000,No Delay
2015,1,2,5,DL,897,MCO,TLV,1730,1726,-4,18,1744,100,103,74,404,1858,11,1910,1909,-1,17.3,Short,FALSE,FALSE,Sunny,1000,18.5,Sunny,1000,No Delay
2015,1,2,5,NK,146,TLV,DFW,1730,1913,103,12,1925,149,149,129,731,2034,8,1859,2042,103,3.3,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,Heavy Delay
2015,1,2,5,DL,1797,TLV,TPA,1735,1732,-3,20,1752,86,84,61,406,1853,3,1901,1856,-5,14.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,1824,BWI,TLV,1735,1750,15,11,1801,124,126,102,577,1943,13,1939,1956,17,17.3,Short,FALSE,FALSE,Partly cloudy,1003,-13,Sunny,1000,Delayed
2015,1,2,5,DL,2527,TLV,MSY,1735,1731,-4,13,1744,99,90,73,425,1757,4,1814,1801,-13,6.2,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,WN,1449,TPA,TLV,1745,1816,31,18,1834,95,96,68,406,1942,10,1920,1952,32,16.5,Short,FALSE,FALSE,Sunny,1000,12.6,Sunny,1000,Delayed
2015,1,2,5,DL,1986,TLV,LGA,1745,1744,-1,15,1759,140,124,99,762,1938,10,2005,1948,-17,-11.1,Short,FALSE,FALSE,Sunny,1000,17.3,Overcast,1009,No Delay
2015,1,2,5,DL,1277,MSY,TLV,1745,1750,5,13,1803,88,87,62,425,2005,12,2013,2017,4,17.3,Short,FALSE,FALSE,Sunny,1000,6.2,Sunny,1000,No Delay
2015,1,2,5,DL,1860,MIA,TLV,1745,1757,12,27,1824,125,133,92,594,1956,14,1950,2010,20,17.3,Short,FALSE,FALSE,Sunny,1000,25.9,Sunny,1000,Delayed
2015,1,2,5,DL,2172,TPA,TLV,1745,1745,0,26,1811,97,103,60,406,1911,17,1922,1928,6,17.3,Short,FALSE,FALSE,Sunny,1000,14.5,Sunny,1000,No Delay
2015,1,2,5,DL,2055,TLV,LAX,1750,1802,12,14,1816,310,285,262,1947,1938,9,2000,1947,-13,17.8,Median,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,DL,65,TLV,MIA,1750,1749,-1,9,1758,116,100,85,594,1923,6,1946,1929,-17,25.9,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,1626,FLL,TLV,1750,1807,17,23,1830,121,129,93,581,2003,13,1951,2016,25,16.5,Short,FALSE,FALSE,Sunny,1000,25.4,Sunny,1000,Delayed
2015,1,2,5,OO,4983,TLV,ORD,1750,1747,-3,14,1801,125,114,93,606,1834,7,1855,1841,-14,-20.7,Short,FALSE,FALSE,Sunny,1000,17.3,Cloudy,1006,No Delay
2015,1,2,5,US,2041,CLT,TLV,1755,1752,-3,29,1821,77,96,53,226,1914,14,1912,1928,16,17.3,Short,FALSE,FALSE,Sunny,1000,-1.6,Sunny,1000,Delayed
2015,1,2,5,AA,125,TLV,DFW,1755,1843,48,11,1854,155,137,116,731,1950,10,1930,2000,30,3.2,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,Delayed
2015,1,2,5,DL,1110,TLV,MCO,1755,1755,0,16,1811,90,87,61,404,1912,10,1925,1922,-3,18.5,Short,FALSE,FALSE,Sunny,1000,17.3,Sunny,1000,No Delay
2015,1,2,5,DL,1897,LGA,TLV,1759,1755,-4,27,1822,174,158,124,762,2026,7,2053,2033,-20,17.3,Short,FALSE,FALSE,Overcast,1009,-11.1,Sunny,1000,No Delay
2015,1,2,5,US,447,TLV,CLT,1800,1803,3,24,1827,76,71,38,226,1905,9,1916,1914,-2,-3.1,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,DL,1977,ORD,TLV,1800,1754,-6,22,1816,122,132,90,606,2046,20,2102,2106,4,17.3,Short,FALSE,FALSE,Cloudy,1006,-20.7,Sunny,1000,No Delay
2015,1,2,5,DL,1661,PHL,TLV,1800,1801,1,31,1832,157,151,112,666,2024,8,2037,2032,-5,16.5,Short,FALSE,FALSE,Partly cloudy,1003,-15.7,Sunny,1000,No Delay
2015,1,2,5,DL,2139,DCA,TLV,1800,1754,-6,17,1811,124,129,94,547,1945,18,2004,2003,-1,17.3,Short,FALSE,FALSE,Partly cloudy,1003,-11.4,Sunny,1000,No Delay
2015,1,2,5,DL,2334,TLV,FLL,1800,1801,1,16,1817,114,105,82,581,1939,7,1954,1946,-8,25.4,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,DL,2394,TLV,PHL,1804,1812,8,13,1825,124,110,91,666,1956,6,2008,2002,-6,-15.7,Short,FALSE,FALSE,Sunny,1000,16.5,Partly cloudy,1003,No Delay
2015,1,2,5,US,2037,PHL,TLV,1810,1806,-4,38,1844,151,173,121,666,2045,14,2041,2059,18,16.5,Short,FALSE,FALSE,Partly cloudy,1003,-15.7,Sunny,1000,Delayed
2015,1,2,5,WN,2752,MSY,TLV,1815,1831,16,9,1840,85,93,56,425,2036,28,2040,2104,24,16.5,Short,FALSE,FALSE,Sunny,1000,5.7,Sunny,1000,Delayed
2015,1,2,5,DL,826,CLT,TLV,1815,1809,-6,28,1837,87,90,53,226,1930,9,1942,1939,-3,16.5,Short,FALSE,FALSE,Sunny,1000,-3.1,Sunny,1000,No Delay
2015,1,2,5,AA,349,MIA,TLV,1820,1847,27,11,1858,125,112,88,594,2026,13,2025,2039,14,16.5,Short,FALSE,FALSE,Sunny,1000,25.2,Sunny,1000,No Delay
2015,1,2,5,AA,1298,DFW,TLV,1820,1828,8,9,1837,120,123,98,731,2115,16,2120,2131,11,16.5,Short,FALSE,FALSE,Sunny,1000,3.2,Sunny,1000,No Delay
2015,1,2,5,DL,1641,TLV,DCA,1820,1818,-2,12,1830,101,84,68,547,1938,4,2001,1942,-19,-13,Short,FALSE,FALSE,Sunny,1000,16.5,Partly cloudy,1003,No Delay
2015,1,2,5,WN,2233,TLV,MSY,1825,1823,-2,10,1833,100,88,74,425,1847,4,1905,1851,-14,5.7,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,WN,2256,MCO,TLV,1825,1837,12,15,1852,90,100,75,404,2007,10,1955,2017,22,16.5,Short,FALSE,FALSE,Sunny,1000,16.6,Sunny,1000,Delayed
2015,1,2,5,DL,1943,MCO,TLV,1830,1830,0,17,1847,100,115,78,404,2005,20,2010,2025,15,16.5,Short,FALSE,FALSE,Sunny,1000,16.6,Sunny,1000,No Delay
2015,1,2,5,DL,1810,DFW,TLV,1830,1854,24,14,1908,118,118,91,731,2139,13,2128,2152,24,16.5,Short,FALSE,FALSE,Sunny,1000,3.2,Sunny,1000,Delayed
2015,1,2,5,WN,958,PHL,TLV,1835,1903,28,13,1916,135,148,116,666,2112,19,2050,2131,41,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-16.3,Clear,1000,Delayed
2015,1,2,5,DL,1491,TLV,TPA,1835,1833,-2,15,1848,85,82,62,406,1950,5,2000,1955,-5,12.6,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,WN,1732,TLV,BWI,1840,1903,23,14,1917,110,91,74,577,2031,3,2030,2034,4,-14.7,Short,FALSE,FALSE,Clear,1000,15.9,Partly cloudy,1003,No Delay
2015,1,2,5,DL,2086,TLV,LGA,1845,1844,-1,12,1856,134,133,96,762,2032,25,2059,2057,-2,-12.2,Short,FALSE,FALSE,Sunny,1000,16.5,Overcast,1009,No Delay
2015,1,2,5,DL,1525,BWI,TLV,1845,1841,-4,17,1858,124,144,101,577,2039,26,2049,2105,16,16.5,Short,FALSE,FALSE,Partly cloudy,1003,-14.5,Sunny,1000,Delayed
2015,1,2,5,DL,1527,FLL,TLV,1845,1843,-2,20,1903,119,124,87,581,2030,17,2044,2047,3,16.5,Short,FALSE,FALSE,Sunny,1000,25.4,Sunny,1000,No Delay
2015,1,2,5,DL,2376,TPA,TLV,1845,1947,62,16,2003,99,89,61,406,2104,12,2024,2116,52,15.9,Short,FALSE,FALSE,Sunny,1000,12.4,Clear,1000,Delayed
2015,1,2,5,WN,1975,FLL,TLV,1850,1918,28,18,1936,120,122,90,581,2106,14,2050,2120,30,15.9,Short,FALSE,FALSE,Sunny,1000,25.1,Clear,1000,Delayed
2015,1,2,5,WN,1768,LGA,TLV,1855,1919,24,20,1939,165,168,129,762,2148,19,2140,2207,27,15.9,Short,FALSE,FALSE,Overcast,1009,-14.8,Clear,1000,Delayed
2015,1,2,5,DL,801,TLV,DFW,1855,1853,-2,13,1906,153,137,115,731,2001,9,2028,2010,-18,3.2,Short,FALSE,FALSE,Sunny,1000,16.5,Sunny,1000,No Delay
2015,1,2,5,DL,1669,TLV,MCO,1855,1911,16,11,1922,92,82,64,404,2026,7,2027,2033,6,15,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,No Delay
2015,1,2,5,NK,403,TLV,FLL,1855,1930,35,13,1943,115,103,84,581,2107,6,2050,2113,23,25.1,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,Delayed
2015,1,2,5,WN,3746,DCA,TLV,1900,1929,29,9,1938,105,127,101,547,2119,17,2045,2136,51,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-13.1,Clear,1000,Delayed
2015,1,2,5,AA,232,TLV,DFW,1900,1944,44,19,2003,150,150,119,731,2102,12,2030,2114,44,3.3,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,Delayed
2015,1,2,5,DL,8,MIA,TLV,1900,1900,0,17,1917,122,125,88,594,2045,20,2102,2105,3,15.9,Short,FALSE,FALSE,Sunny,1000,25,Clear,1000,No Delay
2015,1,2,5,DL,1268,LGA,TLV,1900,1855,-5,16,1911,168,155,127,762,2118,12,2148,2130,-18,16.5,Short,FALSE,FALSE,Overcast,1009,-12.2,Sunny,1000,No Delay
2015,1,2,5,DL,2239,DCA,TLV,1900,1852,-8,26,1918,125,148,103,547,2101,19,2105,2120,15,16.5,Short,FALSE,FALSE,Partly cloudy,1003,-13,Sunny,1000,No Delay
2015,1,2,5,DL,2527,MSY,TLV,1900,1854,-6,18,1912,84,88,56,425,2108,14,2124,2122,-2,16.5,Short,FALSE,FALSE,Sunny,1000,5.7,Sunny,1000,No Delay
2015,1,2,5,DL,2024,TLV,BWI,1905,2020,75,10,2030,111,90,73,577,2143,7,2056,2150,54,-14.9,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,DL,2476,TLV,MSY,1905,1902,-3,15,1917,102,95,76,425,1933,4,1947,1937,-10,5.5,Short,FALSE,FALSE,Clear,1000,15.9,Clear,1000,No Delay
2015,1,2,5,WN,1708,TPA,TLV,1910,1924,14,20,1944,95,103,62,406,2046,21,2045,2107,22,15.9,Short,FALSE,FALSE,Sunny,1000,12.4,Clear,1000,Delayed
2015,1,2,5,DL,1120,TLV,ORD,1910,1946,36,13,1959,130,113,89,606,2028,11,2020,2039,19,-21.9,Short,FALSE,FALSE,Clear,1000,15.9,Cloudy,1006,Delayed
2015,1,2,5,DL,1281,TLV,MIA,1910,1929,19,23,1952,118,113,86,594,2118,4,2108,2122,14,25,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,No Delay
2015,1,2,5,WN,4387,BWI,TLV,1915,1936,21,10,1946,115,133,100,577,2126,23,2110,2149,39,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-14.7,Clear,1000,Delayed
2015,1,2,5,DL,2052,TLV,CLT,1915,1924,9,18,1942,73,65,37,226,2019,10,2028,2029,1,-2.9,Short,FALSE,FALSE,Clear,1000,15.9,Clear,1000,No Delay
2015,1,2,5,DL,1160,PHL,TLV,1915,1907,-8,13,1920,144,139,114,666,2114,12,2139,2126,-13,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-16.3,Clear,1000,No Delay
2015,1,2,5,DL,2514,ORD,TLV,1915,1921,6,18,1939,120,122,87,606,2206,17,2215,2223,8,15.9,Short,FALSE,FALSE,Cloudy,1006,-21.9,Clear,1000,No Delay
2015,1,2,5,DL,1292,TLV,TPA,1920,1920,0,16,1936,85,81,61,406,2037,4,2045,2041,-4,12.4,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,No Delay
2015,1,2,5,DL,1638,TLV,DCA,1920,2020,60,11,2031,104,83,68,547,2139,4,2104,2143,39,-13.1,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,WN,2167,TLV,LAX,1925,2046,81,16,2102,315,291,268,1947,2230,7,2140,2237,57,18,Median,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,DL,2155,TLV,LAX,1927,1941,14,18,1959,310,298,264,1947,2123,16,2137,2139,2,17.9,Median,FALSE,FALSE,Clear,1000,15.9,Clear,1000,No Delay
2015,1,2,5,DL,2545,MCO,TLV,1930,2001,31,18,2019,95,93,64,404,2123,11,2105,2134,29,15.2,Short,FALSE,FALSE,Clear,1000,13.3,Clear,1000,Delayed
2015,1,2,5,F9,1013,MCO,TLV,1935,1952,17,20,2012,85,97,66,404,2118,11,2100,2129,29,15.9,Short,FALSE,FALSE,Sunny,1000,15,Clear,1000,Delayed
2015,1,2,5,US,2015,TLV,PHL,1945,1938,-7,17,1955,120,107,85,666,2120,5,2145,2125,-20,-16.3,Short,FALSE,FALSE,Clear,1000,15.9,Partly cloudy,1003,No Delay
2015,1,2,5,DL,1797,TPA,TLV,1945,1938,-7,36,2014,94,122,58,406,2112,28,2119,2140,21,15.9,Short,FALSE,FALSE,Sunny,1000,12.4,Clear,1000,Delayed
2015,1,2,5,DL,2186,TLV,LGA,1945,1959,14,10,2009,136,109,95,762,2144,4,2201,2148,-13,-14.8,Short,FALSE,FALSE,Clear,1000,15.9,Overcast,1009,No Delay
2015,1,2,5,DL,2330,FLL,TLV,1945,1945,0,14,1959,111,113,87,581,2126,12,2136,2138,2,15.9,Short,FALSE,FALSE,Sunny,1000,25.1,Clear,1000,No Delay
2015,1,2,5,DL,2094,TLV,PHL,1948,1948,0,17,2005,121,104,83,666,2128,4,2149,2132,-17,-16.3,Short,FALSE,FALSE,Clear,1000,15.9,Partly cloudy,1003,No Delay
2015,1,2,5,AA,2396,DFW,TLV,1955,2028,33,19,2047,115,136,109,731,2336,8,2250,2344,54,15.2,Short,FALSE,FALSE,Clear,1000,3.3,Clear,1000,Delayed
2015,1,2,5,DL,2408,TLV,FLL,1955,1950,-5,20,2010,111,106,84,581,2134,2,2146,2136,-10,25.1,Short,FALSE,FALSE,Clear,1000,15.9,Sunny,1000,No Delay
2015,1,2,5,US,1805,TLV,CLT,1959,1959,0,14,2013,74,63,41,226,2054,8,2113,2102,-11,-2.9,Short,FALSE,FALSE,Clear,1000,15.9,Clear,1000,No Delay
2015,1,2,5,WN,1765,TLV,MCO,2000,2003,3,9,2012,85,78,63,404,2115,6,2125,2121,-4,13.3,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,No Delay
2015,1,2,5,AA,1414,MIA,TLV,2000,2009,9,22,2031,121,123,90,594,2201,11,2201,2212,11,15.2,Short,FALSE,FALSE,Clear,1000,24.7,Clear,1000,No Delay
2015,1,2,5,DL,1147,LGA,TLV,2000,2001,1,19,2020,164,155,125,762,2225,11,2244,2236,-8,15.2,Short,FALSE,FALSE,Patchy moderate snow,1216,-17.5,Clear,1000,No Delay
2015,1,2,5,DL,1529,BWI,TLV,2000,1945,-15,18,2003,124,121,92,577,2135,11,2204,2146,-18,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-14.7,Clear,1000,No Delay
2015,1,2,5,DL,2339,DCA,TLV,2000,1948,-12,21,2009,123,131,89,547,2138,21,2203,2159,-4,15.9,Short,FALSE,FALSE,Partly cloudy,1003,-13.1,Clear,1000,No Delay
2015,1,2,5,WN,4010,TLV,TPA,2005,2122,77,17,2139,85,85,64,406,2243,4,2130,2247,77,11.9,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Heavy Delay
2015,1,2,5,DL,1143,TLV,MCO,2005,2051,46,24,2115,88,93,61,404,2216,8,2133,2224,51,13.3,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,WN,442,TLV,LGA,2010,2056,46,23,2119,135,121,91,762,2250,7,2225,2257,32,-17.5,Short,FALSE,FALSE,Clear,1000,15.2,Patchy moderate snow,1216,Delayed
2015,1,2,5,AA,276,TLV,DFW,2015,2048,33,22,2110,145,160,129,731,2219,9,2140,2228,48,3.3,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,Delayed
2015,1,2,5,EV,5126,DFW,TLV,2015,2021,6,19,2040,121,126,103,731,2323,4,2316,2327,11,15.2,Short,FALSE,FALSE,Clear,1000,3.3,Clear,1000,No Delay
2015,1,2,5,US,745,CLT,TLV,2020,2013,-7,21,2034,73,80,47,226,2121,12,2133,2133,0,15.2,Short,FALSE,FALSE,Clear,1000,-2.7,Clear,1000,No Delay
2015,1,2,5,US,1755,PHL,TLV,2024,2017,-7,17,2034,132,144,113,666,2227,14,2236,2241,5,15.2,Short,FALSE,FALSE,Clear,1000,-16.9,Clear,1000,No Delay
2015,1,2,5,WN,2256,TLV,BWI,2025,2102,37,19,2121,100,98,75,577,2236,4,2205,2240,35,-15.1,Short,FALSE,FALSE,Clear,1000,14.6,Clear,1000,Delayed
2015,1,2,5,WN,295,LGA,TLV,2030,2103,33,16,2119,165,149,126,762,2325,7,2315,2332,17,14.6,Short,FALSE,FALSE,Patchy moderate snow,1216,-20.1,Clear,1000,Delayed
2015,1,2,5,DL,29,TLV,DFW,2030,2030,0,28,2058,150,163,127,731,2205,8,2200,2213,13,3.3,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,No Delay
2015,1,2,5,DL,374,TLV,DCA,2030,2037,7,24,2101,102,99,69,547,2210,6,2212,2216,4,-13.1,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,No Delay
2015,1,2,5,DL,1110,MCO,TLV,2030,2027,-3,12,2039,87,103,63,404,2142,28,2157,2210,13,15.2,Short,FALSE,FALSE,Clear,1000,13.3,Clear,1000,No Delay
2015,1,2,5,DL,1340,TLV,BWI,2030,2037,7,19,2056,108,100,73,577,2209,8,2218,2217,-1,-14.9,Short,FALSE,FALSE,Clear,1000,15.2,Clear,1000,No Delay
2015,1,2,5,DL,2112,TLV,ORD,2035,2038,3,16,2054,128,107,85,606,2119,6,2143,2125,-18,-21.7,Short,FALSE,FALSE,Clear,1000,15.2,Overcast,1009,No Delay
